Paper_DOI,Reviewer_ID,Decision,Comment
10.1016/j.eswa.2023.121183,144423919.0,0,Minor and unclear contribution.
10.17632/72PTZ43S9V.1,2237694043.0,0,Bad writing quality
10.17632/72PTZ43S9V.1,2268200741.0,0,The methodology has flaws.
10.17632/72PTZ43S9V.1,143886958.0,1,Well-written and clear paper.
10.21833/ijaas.2020.07.007,1381376597.0,0,The methodology has flaws.
10.21833/ijaas.2020.07.007,1383288860.0,0,TNo novelty.
10.21833/ijaas.2020.07.007,2148281835.0,1,This paper makes a significant contribution.
10.35940/ijrte.a2657.059120,32122523.0,0,Bad writing quality
10.35940/ijrte.a2657.059120,1805612.0,1,Well-written and clear paper.
10.35940/ijrte.a2657.059120,1750684.0,0,The methodology has flaws.
10.1145/3375708.3380315,2331852606.0,1,Findings are novel.
10.1145/3375708.3380315,143754963.0,1,Findings are novel.
10.1145/3375708.3380315,50006845.0,1,Findings are novel.
10.1145/3375708.3380313,145922753.0,1,This paper makes a significant contribution.
10.1145/3375708.3380313,2318770412.0,1,Good Experimental scheme.
10.1145/3375708.3380313,13740867.0,0,The methodology has flaws.
10.56726/irjmets39298,2127057.0,0,The methodology has flaws.
10.56726/irjmets39298,2259553206.0,1,Well-written and clear paper.
10.56726/irjmets39298,102515725.0,0,TNo novelty.
10.1109/IRANIANCIS.2014.6802519,46566363.0,0,Minor and unclear contribution.
10.1109/IRANIANCIS.2014.6802519,152141890.0,0,TNo novelty.
10.1109/IRANIANCIS.2014.6802519,1718723.0,1,This paper makes a significant contribution.
10.1109/WI-IAT.2012.170,2159390300.0,0,Minor and unclear contribution.
10.1109/WI-IAT.2012.170,46184886.0,1,Findings are novel.
10.1109/WI-IAT.2012.170,40442909.0,1,Findings are novel.
10.1145/1040830.1040885,50144643.0,1,Findings are novel.
10.1145/1040830.1040885,145730774.0,0,Bad writing quality
10.1145/1040830.1040885,2244271653.0,0,TNo novelty.
10.1007/s005210070006,1706639.0,0,The methodology has flaws.
10.1007/s005210070006,4102875.0,0,Bad writing quality
10.1007/s005210070006,30882225.0,0,TNo novelty.
10.3390/w15061100,2666548.0,0,The methodology has flaws.
10.3390/w15061100,3048822.0,1,Findings are novel.
10.3390/w15061100,46932891.0,0,Minor and unclear contribution.
10.3390/app13042743,2120049695.0,0,The methodology has flaws.
10.3390/app13042743,8702195.0,1,Findings are novel.
10.3390/app13042743,1382454389.0,1,This paper makes a significant contribution.
10.1186/s12879-022-07951-w,90578406.0,0,The methodology has flaws.
10.1186/s12879-022-07951-w,2669435.0,0,Bad writing quality
10.1186/s12879-022-07951-w,49673043.0,1,Well-written and clear paper.
10.1016/j.ejrh.2022.101212,51112721.0,0,Bad writing quality
10.1016/j.ejrh.2022.101212,144379196.0,1,Findings are novel.
10.1016/j.ejrh.2022.101212,145547346.0,0,TNo novelty.
10.1007/s41324-022-00494-x,6121652.0,1,Findings are novel.
10.1007/s41324-022-00494-x,6791196.0,1,Findings are novel.
10.1007/s41324-022-00494-x,7412117.0,0,The methodology has flaws.
10.1080/23311916.2022.2143051,2636504.0,1,This paper makes a significant contribution.
10.1080/23311916.2022.2143051,2053234722.0,0,Minor and unclear contribution.
10.1080/23311916.2022.2143051,1482584273.0,1,This paper makes a significant contribution.
10.1007/s10040-022-02549-7,123797848.0,0,The methodology has flaws.
10.1007/s10040-022-02549-7,2111924567.0,1,This paper makes a significant contribution.
10.1007/s10040-022-02549-7,3360241.0,0,Bad writing quality
10.3390/fi14090259,2791382.0,0,Bad writing quality
10.3390/fi14090259,2451535.0,1,Findings are novel.
10.3390/fi14090259,2172804.0,0,Minor and unclear contribution.
10.2166/ws.2022.297,2731509.0,1,Findings are novel.
10.2166/ws.2022.297,2155406634.0,0,Minor and unclear contribution.
10.2166/ws.2022.297,103938200.0,0,TNo novelty.
10.4324/9781003122753-7,2557748.0,1,This paper makes a significant contribution.
10.4324/9781003122753-7,2110903642.0,1,Findings are novel.
10.4324/9781003122753-7,2066750673.0,1,Good Experimental scheme.
10.1007/JHEP03(2020)146,145050668.0,0,Minor and unclear contribution.
10.1007/JHEP03(2020)146,2276225.0,1,Well-written and clear paper.
10.1007/JHEP03(2020)146,145364504.0,0,The methodology has flaws.
10.1007/JHEP11(2019)034,1870679.0,1,Findings are novel.
10.1007/JHEP11(2019)034,1828958.0,1,Findings are novel.
10.1007/JHEP11(2019)034,2346798.0,1,Findings are novel.
10.1007/s41781-020-0035-2,2307417929.0,0,Bad writing quality
10.1007/s41781-020-0035-2,2157639930.0,0,Minor and unclear contribution.
10.1007/s41781-020-0035-2,5805944.0,0,TNo novelty.
10.1103/PhysRevD.100.115004,2342997049.0,1,Well-written and clear paper.
10.1103/PhysRevD.100.115004,15234894.0,0,Minor and unclear contribution.
10.1103/PhysRevD.100.115004,96676976.0,1,Well-written and clear paper.
10.1103/PhysRevD.100.016015,1730400.0,1,Well-written and clear paper.
10.1103/PhysRevD.100.016015,49288086.0,0,TNo novelty.
10.1103/PhysRevD.100.016015,70259321.0,0,The methodology has flaws.
10.1103/PhysRevD.100.035040,2084263854.0,0,The methodology has flaws.
10.1103/PhysRevD.100.035040,2398158.0,1,This paper makes a significant contribution.
10.1103/PhysRevD.100.035040,152458337.0,0,Minor and unclear contribution.
10.23731/CYRM-2019-007.221,2146071327.0,1,This paper makes a significant contribution.
10.23731/CYRM-2019-007.221,1399610612.0,1,Good Experimental scheme.
10.23731/CYRM-2019-007.221,2747542.0,1,Well-written and clear paper.
10.1140/epjc/s10052-019-7030-y,2221758468.0,0,Bad writing quality
10.1140/epjc/s10052-019-7030-y,40603727.0,0,Minor and unclear contribution.
10.1140/epjc/s10052-019-7030-y,31655464.0,1,Findings are novel.
10.1186/s12911-017-0550-1,1876957.0,1,Good Experimental scheme.
10.1186/s12911-017-0550-1,2226869958.0,0,Minor and unclear contribution.
10.1186/s12911-017-0550-1,2257689167.0,0,Bad writing quality
10.1016/j.amjmed.2017.10.035,1720840336.0,0,The methodology has flaws.
10.1016/j.amjmed.2017.10.035,1938868337.0,1,Well-written and clear paper.
10.1016/j.amjmed.2017.10.035,2070382751.0,1,Well-written and clear paper.
10.1016/j.kint.2017.01.017,1753015.0,0,Bad writing quality
10.1016/j.kint.2017.01.017,2256692694.0,1,This paper makes a significant contribution.
10.1016/j.kint.2017.01.017,46583503.0,1,Good Experimental scheme.
10.1016/j.artmed.2017.05.003,2108017183.0,0,Bad writing quality
10.1016/j.artmed.2017.05.003,2136022999.0,0,The methodology has flaws.
10.1016/j.artmed.2017.05.003,1763379.0,0,The methodology has flaws.
10.1148/radiol.2017162326,47019729.0,1,This paper makes a significant contribution.
10.1148/radiol.2017162326,2047589805.0,1,Good Experimental scheme.
10.1148/radiol.2017162326,72997080.0,0,Minor and unclear contribution.
10.3389/fimmu.2017.00186,87852027.0,0,Bad writing quality
10.3389/fimmu.2017.00186,5067100.0,1,Good Experimental scheme.
10.3389/fimmu.2017.00186,117145735.0,0,TNo novelty.
10.1186/s12916-016-0702-7,2328800883.0,1,Good Experimental scheme.
10.1186/s12916-016-0702-7,88056954.0,1,Good Experimental scheme.
10.1186/s12916-016-0702-7,2690172.0,1,Good Experimental scheme.
10.1109/EMBC.2014.6943592,2145494483.0,0,Minor and unclear contribution.
10.1109/EMBC.2014.6943592,2211342032.0,0,TNo novelty.
10.1109/EMBC.2014.6943592,118547314.0,1,Good Experimental scheme.
10.1038/bmt.2016.173,2080459934.0,0,Bad writing quality
10.1038/bmt.2016.173,5845604.0,1,Well-written and clear paper.
10.1038/bmt.2016.173,47992757.0,0,The methodology has flaws.
10.1002/cai2.136,3218526.0,0,Bad writing quality
10.1002/cai2.136,2143039540.0,0,Bad writing quality
10.1002/cai2.136,100663067.0,0,The methodology has flaws.
10.1007/s00330-024-10740-5,35363891.0,0,Bad writing quality
10.1007/s00330-024-10740-5,2210120738.0,0,Minor and unclear contribution.
10.1007/s00330-024-10740-5,9398380.0,1,This paper makes a significant contribution.
10.1002/jmri.29358,3297676.0,0,Minor and unclear contribution.
10.1002/jmri.29358,152645158.0,1,Good Experimental scheme.
10.1002/jmri.29358,2064947354.0,0,TNo novelty.
10.1038/s41598-023-48553-z,14299279.0,1,This paper makes a significant contribution.
10.1038/s41598-023-48553-z,1421788668.0,1,Good Experimental scheme.
10.1038/s41598-023-48553-z,2259414178.0,1,Good Experimental scheme.
10.1007/s11042-023-17776-7,2111131848.0,1,Good Experimental scheme.
10.1007/s11042-023-17776-7,144820785.0,1,Findings are novel.
10.1007/s11042-023-17776-7,2263008299.0,1,This paper makes a significant contribution.
10.1080/03772063.2023.2280665,143975071.0,1,This paper makes a significant contribution.
10.1080/03772063.2023.2280665,23531518.0,1,This paper makes a significant contribution.
10.1080/03772063.2023.2280665,2342944606.0,0,Minor and unclear contribution.
10.1002/jmri.29101,2006044670.0,0,The methodology has flaws.
10.1002/jmri.29101,2109007358.0,1,Well-written and clear paper.
10.1002/jmri.29101,145967080.0,0,TNo novelty.
10.1016/j.patter.2023.100826,2150801962.0,0,Minor and unclear contribution.
10.1016/j.patter.2023.100826,22115676.0,0,The methodology has flaws.
10.1016/j.patter.2023.100826,2239205812.0,1,This paper makes a significant contribution.
10.1186/s13058-023-01687-4,144669544.0,0,The methodology has flaws.
10.1186/s13058-023-01687-4,3912995.0,1,Good Experimental scheme.
10.1186/s13058-023-01687-4,1740726.0,0,Minor and unclear contribution.
10.1093/jamia/ocad133,90145094.0,0,Minor and unclear contribution.
10.1093/jamia/ocad133,91885594.0,0,The methodology has flaws.
10.1093/jamia/ocad133,6526816.0,0,TNo novelty.
10.54097/hset.v39i.6859,2279990390.0,1,Good Experimental scheme.
10.54097/hset.v39i.6859,2169785275.0,1,Good Experimental scheme.
10.54097/hset.v39i.6859,30754640.0,0,TNo novelty.
10.3390/math11071650,1697887.0,0,Minor and unclear contribution.
10.3390/math11071650,8853026.0,1,Good Experimental scheme.
10.3390/math11071650,152392844.0,1,Findings are novel.
10.3390/app13063718,66724354.0,1,Findings are novel.
10.3390/app13063718,152384410.0,0,Minor and unclear contribution.
10.3390/app13063718,2216636352.0,0,TNo novelty.
10.3390/pr11010174,52212688.0,0,The methodology has flaws.
10.3390/pr11010174,2108127.0,1,Well-written and clear paper.
10.3390/pr11010174,1398293582.0,1,Good Experimental scheme.
10.54097/hset.v22i.3367,102158496.0,0,TNo novelty.
10.54097/hset.v22i.3367,2283139298.0,1,Findings are novel.
10.54097/hset.v22i.3367,116633475.0,1,This paper makes a significant contribution.
10.3390/bios12121181,152166101.0,1,Well-written and clear paper.
10.3390/bios12121181,82419049.0,0,Bad writing quality
10.3390/bios12121181,144952358.0,0,TNo novelty.
10.1109/ITCEM57303.2022.00023,6333322.0,1,This paper makes a significant contribution.
10.1109/ITCEM57303.2022.00023,4916890.0,1,Well-written and clear paper.
10.1109/ITCEM57303.2022.00023,3393726.0,0,TNo novelty.
10.3390/math10234523,48836408.0,0,The methodology has flaws.
10.3390/math10234523,7456802.0,0,Minor and unclear contribution.
10.3390/math10234523,144424809.0,0,TNo novelty.
10.3390/app11135849,19284922.0,0,Minor and unclear contribution.
10.3390/app11135849,144297631.0,0,The methodology has flaws.
10.3390/app11135849,2029224789.0,0,Minor and unclear contribution.
10.1007/s10586-021-03322-3,144200794.0,0,Bad writing quality
10.1007/s10586-021-03322-3,2261365008.0,0,Bad writing quality
10.1007/s10586-021-03322-3,49954827.0,0,Bad writing quality
10.1007/s00521-021-05770-9,118474348.0,1,Findings are novel.
10.1007/s00521-021-05770-9,9387621.0,1,This paper makes a significant contribution.
10.1007/s00521-021-05770-9,2264583620.0,0,Bad writing quality
10.1109/TCC.2021.3059096,48775525.0,1,Findings are novel.
10.1109/TCC.2021.3059096,2239891615.0,0,TNo novelty.
10.1109/TCC.2021.3059096,51004046.0,1,Good Experimental scheme.
10.3390/math8101745,50841750.0,1,Findings are novel.
10.3390/math8101745,2245115812.0,0,TNo novelty.
10.3390/math8101745,80424423.0,1,This paper makes a significant contribution.
10.1109/TNSM.2020.3013922,8126949.0,1,This paper makes a significant contribution.
10.1109/TNSM.2020.3013922,71545892.0,0,Minor and unclear contribution.
10.1109/TNSM.2020.3013922,36821712.0,0,Minor and unclear contribution.
10.1007/s00500-019-04226-6,2152834107.0,0,Bad writing quality
10.1007/s00500-019-04226-6,36898504.0,1,Good Experimental scheme.
10.1007/s00500-019-04226-6,6661596.0,0,Bad writing quality
10.1007/s10723-019-09487-x,2153761.0,1,Findings are novel.
10.1007/s10723-019-09487-x,2482151.0,1,This paper makes a significant contribution.
10.1007/s10723-019-09487-x,2108081435.0,0,The methodology has flaws.
10.1016/j.aca.2022.339996,13450161.0,1,Well-written and clear paper.
10.1016/j.aca.2022.339996,98464654.0,0,Minor and unclear contribution.
10.1016/j.aca.2022.339996,2041658772.0,1,This paper makes a significant contribution.
10.1016/j.jnoncrysol.2022.121511,2114902614.0,0,Bad writing quality
10.1016/j.jnoncrysol.2022.121511,2139087470.0,1,Good Experimental scheme.
10.1016/j.jnoncrysol.2022.121511,1392647873.0,1,Findings are novel.
10.1007/s10854-021-07664-x,1380315305.0,0,TNo novelty.
10.1007/s10854-021-07664-x,6622979.0,0,TNo novelty.
10.1007/s10854-021-07664-x,3075665.0,1,Good Experimental scheme.
10.1021/acssensors.1c00115,1817030.0,0,Minor and unclear contribution.
10.1021/acssensors.1c00115,118568513.0,1,Well-written and clear paper.
10.1021/acssensors.1c00115,27150679.0,1,Good Experimental scheme.
10.1016/J.SNB.2021.129696,2142060.0,1,Good Experimental scheme.
10.1016/J.SNB.2021.129696,145416866.0,1,Well-written and clear paper.
10.1016/J.SNB.2021.129696,1509835248.0,1,Good Experimental scheme.
10.1016/J.TECHFORE.2021.120653,2066595987.0,1,Findings are novel.
10.1016/J.TECHFORE.2021.120653,48050268.0,0,Bad writing quality
10.1016/J.TECHFORE.2021.120653,48160758.0,1,Well-written and clear paper.
10.1038/s42254-021-00314-5,3125872.0,1,This paper makes a significant contribution.
10.1038/s42254-021-00314-5,36967386.0,0,TNo novelty.
10.1038/s42254-021-00314-5,2952225.0,0,Bad writing quality
10.1016/j.aca.2020.12.043,143976706.0,1,Good Experimental scheme.
10.1016/j.aca.2020.12.043,89170120.0,1,Good Experimental scheme.
10.1016/j.aca.2020.12.043,153155825.0,1,Good Experimental scheme.
10.1016/j.snb.2020.129187,1399211718.0,0,The methodology has flaws.
10.1016/j.snb.2020.129187,1801149.0,0,Minor and unclear contribution.
10.1016/j.snb.2020.129187,2284575816.0,1,Good Experimental scheme.
10.1016/j.snb.2020.128560,2313527159.0,0,Minor and unclear contribution.
10.1016/j.snb.2020.128560,2058020403.0,1,This paper makes a significant contribution.
10.1016/j.snb.2020.128560,14137553.0,1,Well-written and clear paper.
10.1109/TNSRE.2019.2896269,50006845.0,0,TNo novelty.
10.1109/TNSRE.2019.2896269,96078518.0,1,Good Experimental scheme.
10.1109/TNSRE.2019.2896269,2223541382.0,0,Minor and unclear contribution.
10.3390/s17112556,2250039467.0,1,Well-written and clear paper.
10.3390/s17112556,2054447578.0,0,The methodology has flaws.
10.3390/s17112556,153084296.0,0,The methodology has flaws.
10.1109/CCINTELS.2016.7878199,117063805.0,1,Findings are novel.
10.1109/CCINTELS.2016.7878199,2307613.0,1,Good Experimental scheme.
10.1109/CCINTELS.2016.7878199,6787205.0,0,TNo novelty.
10.1109/JBHI.2016.2598302,2157338278.0,1,Good Experimental scheme.
10.1109/JBHI.2016.2598302,11777957.0,1,This paper makes a significant contribution.
10.1109/JBHI.2016.2598302,30785961.0,0,Minor and unclear contribution.
10.1109/INES.2015.7329750,2128617.0,0,Bad writing quality
10.1109/INES.2015.7329750,2238779443.0,1,This paper makes a significant contribution.
10.1109/INES.2015.7329750,16253351.0,0,Minor and unclear contribution.
10.1109/TAMD.2015.2431497,2690172.0,0,The methodology has flaws.
10.1109/TAMD.2015.2431497,1804676886.0,1,Good Experimental scheme.
10.1109/TAMD.2015.2431497,31659959.0,1,Findings are novel.
10.1109/EMBC.2014.6944550,33877570.0,1,Good Experimental scheme.
10.1109/EMBC.2014.6944550,4603454.0,1,Good Experimental scheme.
10.1109/EMBC.2014.6944550,48790323.0,1,Good Experimental scheme.
10.1016/j.jobe.2025.111874,8756055.0,0,The methodology has flaws.
10.1016/j.jobe.2025.111874,5744845.0,1,Good Experimental scheme.
10.1016/j.jobe.2025.111874,152108255.0,1,Good Experimental scheme.
10.1016/j.jobe.2024.110852,2246152223.0,1,Good Experimental scheme.
10.1016/j.jobe.2024.110852,145229882.0,1,Findings are novel.
10.1016/j.jobe.2024.110852,2596647.0,1,This paper makes a significant contribution.
10.1016/j.conbuildmat.2024.138346,5461938.0,0,TNo novelty.
10.1016/j.conbuildmat.2024.138346,3606010.0,1,Good Experimental scheme.
10.1016/j.conbuildmat.2024.138346,2309096550.0,0,Bad writing quality
10.1016/j.conbuildmat.2024.138300,152381239.0,0,The methodology has flaws.
10.1016/j.conbuildmat.2024.138300,22238502.0,1,Good Experimental scheme.
10.1016/j.conbuildmat.2024.138300,6230538.0,0,The methodology has flaws.
10.1016/j.autcon.2024.105372,104315876.0,0,Minor and unclear contribution.
10.1016/j.autcon.2024.105372,104891754.0,0,The methodology has flaws.
10.1016/j.autcon.2024.105372,3409962.0,1,Findings are novel.
10.1016/j.autcon.2024.105412,2210256788.0,0,Minor and unclear contribution.
10.1016/j.autcon.2024.105412,1742289979.0,1,Findings are novel.
10.1016/j.autcon.2024.105412,84304678.0,1,Good Experimental scheme.
10.1016/j.autcon.2024.105380,143995169.0,0,TNo novelty.
10.1016/j.autcon.2024.105380,92845509.0,1,Findings are novel.
10.1016/j.autcon.2024.105380,48305119.0,0,Minor and unclear contribution.
10.1016/j.engfracmech.2024.110231,144073138.0,1,Well-written and clear paper.
10.1016/j.engfracmech.2024.110231,103876330.0,0,Minor and unclear contribution.
10.1016/j.engfracmech.2024.110231,2064378280.0,0,TNo novelty.
10.3389/fpubh.2023.1024195,10150539.0,0,The methodology has flaws.
10.3389/fpubh.2023.1024195,2125496873.0,0,TNo novelty.
10.3389/fpubh.2023.1024195,2155616146.0,1,Well-written and clear paper.
10.3390/electronics12041020,49941853.0,0,The methodology has flaws.
10.3390/electronics12041020,2146020626.0,0,TNo novelty.
10.3390/electronics12041020,1842855.0,1,Well-written and clear paper.
10.1016/j.applanim.2022.105691,152549930.0,1,Findings are novel.
10.1016/j.applanim.2022.105691,32004241.0,0,Minor and unclear contribution.
10.1016/j.applanim.2022.105691,2316845053.0,0,The methodology has flaws.
10.3390/s22030706,1387789559.0,1,Well-written and clear paper.
10.3390/s22030706,4796436.0,0,The methodology has flaws.
