Paper_ID,DOI,Title,Abstract,Venue,publicationType,venue_id,journal_name,pages,volume,Edition_id,Year,publicationDate,Authors,Author_Ids,URL,s2FieldsOfStudys,Corresponding_Author_ID,publication_type_2,Citations,References
a50a2cea3d00218b09198e52d6851e047a322f59,10.48550/arXiv.2203.16928,Neural Architecture Search for Speech Emotion Recognition,,"IEEE International Conference on Acoustics, Speech, and Signal Processing",conference,0d6f7fba-7092-46b3-8039-93458dba736b,"ICASSP 2022 - 2022 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)",6902-6906,,20220d6f7fba-7092-46b3-8039-93458dba736b,2022,2022-03-31 00:00:00,"Xixin Wu, Shoukang Hu, Zhiyong Wu, Xunying Liu, H. Meng","1847260, 51265059, 50061551, 150344273, 145199941",https://www.semanticscholar.org/paper/a50a2cea3d00218b09198e52d6851e047a322f59,"Computer Science, Engineering",1847260,"['JournalArticle', 'Conference']",15.0,35.0
ae52c107937ba8de43c64a8c27b3fdc92a8a8ec7,10.1109/ICASSP39728.2021.9414403,Lightspeech: Lightweight and Fast Text to Speech with Neural Architecture Search,,"IEEE International Conference on Acoustics, Speech, and Signal Processing",conference,0d6f7fba-7092-46b3-8039-93458dba736b,"ICASSP 2021 - 2021 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)",5699-5703,,20210d6f7fba-7092-46b3-8039-93458dba736b,2021,2021-02-08 00:00:00,"Renqian Luo, Xu Tan, Rui Wang, Tao Qin, Jinzhu Li, Sheng Zhao, Enhong Chen, Tie-Yan Liu","3440939, 48391466, 2151038979, 143826491, 2116708661, 47601191, 2227868312, 2110264337",https://www.semanticscholar.org/paper/ae52c107937ba8de43c64a8c27b3fdc92a8a8ec7,"Computer Science, Engineering",3440939,"['JournalArticle', 'Conference']",54.0,24.0
bb781fd4417bd0512934100f0deaf9ec24e7b6a4,10.1109/KST51265.2021.9415759,Pali Speech Synthesis using HMM,,International Conference on Knowledge and Smart Technology,conference,db9c9754-4cc1-44db-a601-25d0e1d01879,2021 13th International Conference on Knowledge and Smart Technology (KST),165-169,,2021db9c9754-4cc1-44db-a601-25d0e1d01879,2021,2021-01-21 00:00:00,"Kittikan Charoenrattana, Pusadee Seresangtakul","2089473453, 2234949",https://www.semanticscholar.org/paper/bb781fd4417bd0512934100f0deaf9ec24e7b6a4,Computer Science,2089473453,"['JournalArticle', 'Conference']",1.0,11.0
57c38167e0fa7c045c7fa6d9783216c7d725f6ad,10.1109/INDICON49873.2020.9342071,"Low-Resource End-to-end Sanskrit TTS using Tacotron2, WaveGlow and Transfer Learning",,IEEE India Conference,conference,6a7544ec-28bf-4f81-92a4-f33b3562f11f,2020 IEEE 17th India Council International Conference (INDICON),1-5,,20206a7544ec-28bf-4f81-92a4-f33b3562f11f,2020,2020-12-10 00:00:00,"Ankur Debnath, Shridevi S Patil, Gangotri Nadiger, R. Ganesan","83174680, 2048009853, 2084400320, 2054764622",https://www.semanticscholar.org/paper/57c38167e0fa7c045c7fa6d9783216c7d725f6ad,"Computer Science, Engineering, Linguistics, Mathematics",83174680,"['JournalArticle', 'Conference']",18.0,22.0
82e9fdf3dd75b39ac7205b109cfdb60eb28d8f34,10.1109/ICASSP39728.2021.9413851,Wave-Tacotron: Spectrogram-Free End-to-End Text-to-Speech Synthesis,,"IEEE International Conference on Acoustics, Speech, and Signal Processing",conference,0d6f7fba-7092-46b3-8039-93458dba736b,"ICASSP 2021 - 2021 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)",5679-5683,,20200d6f7fba-7092-46b3-8039-93458dba736b,2020,2020-11-06 00:00:00,"Ron J. Weiss, R. Skerry-Ryan, Eric Battenberg, Soroosh Mariooryad, Diederik P. Kingma","39571582, 1380248814, 5697774, 2947439, 1726807",https://www.semanticscholar.org/paper/82e9fdf3dd75b39ac7205b109cfdb60eb28d8f34,"Computer Science, Engineering",39571582,"['JournalArticle', 'Conference']",94.0,38.0
db580fd5d80e79f15c36f8a2dc0e51d57457c137,10.1145/3447568.3448530,LSDA: Lightweight Secure Data Aggregation Scheme in Healthcare using IoT,,International Conference on Information and Software Technologies,conference,d6dd0471-263c-45b1-8c75-ca4c683398e2,Proceedings of the 10th International Conference on Information Systems and Technologies,,,2020d6dd0471-263c-45b1-8c75-ca4c683398e2,2020,2020-06-04 00:00:00,"Soufiene Ben Othman, A. Bahattab, A. Trad, H. Youssef","2640628, 1940067, 35186995, 144933553",https://www.semanticscholar.org/paper/db580fd5d80e79f15c36f8a2dc0e51d57457c137,"Computer Science, Engineering, Medicine",2640628,"['JournalArticle', 'Book']",20.0,10.0
80ebb71633fc3a4ee587b8bc3b29638848939936,10.1016/b978-1-55860-247-2.50035-8,Induction of One-Level Decision Trees,,ML Workshop,conference,9870ecbf-4ccb-4444-b6d2-518744221ef1,,233-240,,19929870ecbf-4ccb-4444-b6d2-518744221ef1,1992,1992-07-07 00:00:00,"Wayne Iba, P. Langley","2706719, 1713919",https://www.semanticscholar.org/paper/80ebb71633fc3a4ee587b8bc3b29638848939936,Computer Science,2706719,['JournalArticle'],395.0,7.0
29c08f7ed59fa5e4ffefcded494a7fea13771331,10.1109/MILCIS.2017.8190422,Privacy preservation intrusion detection technique for SCADA systems,,Military Communications and Information Systems Conference,conference,577b3488-db7d-40c4-9e43-0602d3f3e426,2017 Military Communications and Information Systems Conference (MilCIS),1-6,,2017577b3488-db7d-40c4-9e43-0602d3f3e426,2017,2017-11-01 00:00:00,"Marwa Keshk, Nour Moustafa, E. Sitnikova, Gideon Creech","20696131, 3193106, 144443240, 34646994",https://www.semanticscholar.org/paper/29c08f7ed59fa5e4ffefcded494a7fea13771331,"Computer Science, Engineering",20696131,"['JournalArticle', 'Conference']",59.0,19.0
3aa1aa9d9047583602db2e3b419ab112684c2a31,10.1145/3093241.3093271,An Evaluation of Selection Method in the Classification of Scada Datasets Based on the Characteristics of the Data and Priority of Performance,,International Conference on Compute and Data Analysis,conference,967a097f-6016-4604-8972-cb46ee0f021e,,98-103,,2017967a097f-6016-4604-8972-cb46ee0f021e,2017,2017-05-19 00:00:00,"Jaime Yeckle, S. Abdelwahed","24035681, 144630747",https://www.semanticscholar.org/paper/3aa1aa9d9047583602db2e3b419ab112684c2a31,"Computer Science, Engineering",24035681,['JournalArticle'],9.0,12.0
dd7863221e722c198dda09bfd3f352c351d1fc6a,10.1007/978-3-642-31537-4_13,How Many Trees in a Random Forest?,,IAPR International Conference on Machine Learning and Data Mining in Pattern Recognition,conference,c22cbb06-d23e-491c-886e-7f7d402229ea,,154-168,,2012c22cbb06-d23e-491c-886e-7f7d402229ea,2012,2012-07-13 00:00:00,"T. Oshiro, P. S. Perez, J. A. Baranauskas","33918966, 2412202, 1715478",https://www.semanticscholar.org/paper/dd7863221e722c198dda09bfd3f352c351d1fc6a,"Computer Science, Mathematics",33918966,['JournalArticle'],790.0,35.0
d4c024e61efd8f487855164ee5118fb9290ffe69,10.1109/DSC.2019.00052,Association Analysis of Abnormal Behavior of Electronic Invoice Based on K-Means and Skip-Gram,,International Conference on Data Science in Cyberspace,conference,74f72915-6d78-48b3-85dc-5f79881ab60b,2019 IEEE Fourth International Conference on Data Science in Cyberspace (DSC),300-305,,201974f72915-6d78-48b3-85dc-5f79881ab60b,2019,2019-06-01 00:00:00,"Peng Tang, Weidong Qiu, Min Yan, Zheng Huang, Shuang Chen, Huijuan Lian","1452327949, 40453004, 2114008561, 1390799037, 2110790783, 50427515",https://www.semanticscholar.org/paper/d4c024e61efd8f487855164ee5118fb9290ffe69,Computer Science,1452327949,"['JournalArticle', 'Conference']",2.0,15.0
a0c916fd8d192494da37ca8161e3ed7f70e9b655,10.1109/ICSAI.2018.8599302,The Research of Electronic Countermeasure Intelligence Correlation Analysis Based on Machine Learning,,International Conference on Systems and Informatics,conference,8a31511d-7523-41b6-8d81-565373827b19,2018 5th International Conference on Systems and Informatics (ICSAI),389-394,,20188a31511d-7523-41b6-8d81-565373827b19,2018,2018-11-01 00:00:00,"Shi Ziyan, Zhao Guolin, Hu Qiaolin","9206658, 67136651, 67331271",https://www.semanticscholar.org/paper/a0c916fd8d192494da37ca8161e3ed7f70e9b655,"Computer Science, Engineering, Political Science",9206658,['Conference'],5.0,5.0
4b2d39dd42c98a7ab054be970df63128bf1e3027,10.1109/BIGCOM.2017.53,Short Text Similarity Calculation Using Semantic Information,,International Conference on Big Data Computing and Communications,conference,5bc61c59-1b2b-4335-a22e-fdfe00f75583,2017 3rd International Conference on Big Data Computing and Communications (BIGCOM),144-150,,20175bc61c59-1b2b-4335-a22e-fdfe00f75583,2017,2017-08-01 00:00:00,"Haoyu Pu, Gaolei Fei, Hailin Zhao, Guangmin Hu, Chengbo Jiao, Zhoujun Xu","29881798, 36026845, 2112675942, 7204096, 9149872, 2115482050",https://www.semanticscholar.org/paper/4b2d39dd42c98a7ab054be970df63128bf1e3027,Computer Science,29881798,"['JournalArticle', 'Conference']",15.0,5.0
5aa26299435bdf7db874ef1640a6c3b5a4a2c394,10.1109/CVPR.2015.7298682,FaceNet: A unified embedding for face recognition and clustering,,Computer Vision and Pattern Recognition,conference,768b87bb-8a18-4d9c-a161-4d483c776bcf,2015 IEEE Conference on Computer Vision and Pattern Recognition (CVPR),815-823,,2015768b87bb-8a18-4d9c-a161-4d483c776bcf,2015,2015-03-12 00:00:00,"Florian Schroff, Dmitry Kalenichenko, James Philbin","3302320, 2741985, 2066819269",https://www.semanticscholar.org/paper/5aa26299435bdf7db874ef1640a6c3b5a4a2c394,Computer Science,3302320,"['JournalArticle', 'Conference']",12794.0,24.0
d1acd1503dbb3535ab1e1a5e08c28a4a4ba7e47d,10.1109/ICCCNT.2017.8203950,Social-spider optimization algorithm for improving ANFIS to predict biochar yield,,International Conference on Computing Communication and Networking Technologies,conference,47c47088-7640-441b-85ba-375fe8f5c3a4,"2017 8th International Conference on Computing, Communication and Networking Technologies (ICCCNT)",1-6,,201747c47088-7640-441b-85ba-375fe8f5c3a4,2017,2017-07-01 00:00:00,"A. Ewees, M. A. E. Aziz, M. Elhoseny","8206869, 145985432, 49282672",https://www.semanticscholar.org/paper/d1acd1503dbb3535ab1e1a5e08c28a4a4ba7e47d,"Computer Science, Engineering, Environmental Science",8206869,['Conference'],44.0,25.0
12856e9925f5b18c710e401e452aa39ca43f7d68,10.3390/s23031315,Development of a Machine-Learning Intrusion Detection System and Testing of Its Performance Using a Generative Adversarial Network,"Intrusion detection and prevention are two of the most important issues to solve in network security infrastructure. Intrusion detection systems (IDSs) protect networks by using patterns to detect malicious traffic. As attackers have tried to dissimulate traffic in order to evade the rules applied, several machine learning-based IDSs have been developed. In this study, we focused on one such model involving several algorithms and used the NSL-KDD dataset as a benchmark to train and evaluate its performance. We demonstrate a way to create adversarial instances of network traffic that can be used to evade detection by a machine learning-based IDS. Moreover, this traffic can be used for training in order to improve performance in the case of new attacks. Thus, a generative adversarial network (GAN)—i.e., an architecture based on a deep-learning algorithm capable of creating generative models—was implemented. Furthermore, we tested the IDS performance using the generated adversarial traffic. The results showed that, even in the case of the GAN-generated traffic (which could successfully evade IDS detection), by using the adversarial traffic in the testing process, we could improve the machine learning-based IDS performance.",Italian National Conference on Sensors,conference,3dbf084c-ef47-4b74-9919-047b40704538,"Sensors (Basel, Switzerland)",,23,20233dbf084c-ef47-4b74-9919-047b40704538,2023,2023-01-24 00:00:00,"Andrei-Grigore Mari, Daniel Zinca, V. Dobrota","2202987400, 30536156, 1680160",https://www.semanticscholar.org/paper/12856e9925f5b18c710e401e452aa39ca43f7d68,"Computer Science, Engineering, Medicine",2202987400,['JournalArticle'],14.0,24.0
6296aa7cab06eaf058f7291040b320b5a83c0091,10.1109/ICCCNT56998.2023.10306417,Generative Adversarial Networks,,International Conference on Computing Communication and Networking Technologies,conference,47c47088-7640-441b-85ba-375fe8f5c3a4,2023 14th International Conference on Computing Communication and Networking Technologies (ICCCNT),1-7,,202147c47088-7640-441b-85ba-375fe8f5c3a4,2021,2021-12-15 00:00:00,"I. Goodfellow, Jean Pouget-Abadie, Mehdi Mirza, Bing Xu, David Warde-Farley, Sherjil Ozair, Aaron C. Courville, Yoshua Bengio","153440022, 1403025868, 153583218, 2113742925, 1393680089, 1955694, 1760871, 1751762",https://www.semanticscholar.org/paper/6296aa7cab06eaf058f7291040b320b5a83c0091,"Computer Science, Engineering",153440022,"['JournalArticle', 'Conference', 'Review']",30046.0,117.0
12d504df56dd9da04b12584d6b5e2f34861f4376,10.1109/SiPS50750.2020.9195215,Experimental Investigation of Deep Learning for Digital Signal Processing in Short Reach Optical Fiber Communications,,IEEE Workshop on Signal Processing Systems,conference,94aaac44-b542-482e-98fb-56e2bb60e164,2020 IEEE Workshop on Signal Processing Systems (SiPS),1-6,,202094aaac44-b542-482e-98fb-56e2bb60e164,2020,2020-05-18 00:00:00,"B. Karanov, M. Chagnon, Vahid Aref, F. Ferreira, D. Lavery, P. Bayvel, L. Schmalen","17018426, 35255567, 1681500, 145174175, 2666271, 1913244, 1731381",https://www.semanticscholar.org/paper/12d504df56dd9da04b12584d6b5e2f34861f4376,"Computer Science, Engineering, Mathematics, Physics",17018426,['JournalArticle'],26.0,21.0
e4e8929790909b1091238132083f76a4d66546e0,10.3390/s21113881,Radar Sensing for Activity Classification in Elderly People Exploiting Micro-Doppler Signatures Using Machine Learning,"The health status of an elderly person can be identified by examining the additive effects of aging along with disease linked to it and can lead to ‘unstable incapacity’. This health status is determined by the apparent decline of independence in activities of daily living (ADLs). Detecting ADLs provides possibilities of improving the home life of elderly people as it can be applied to fall detection systems. This paper presents fall detection in elderly people based on radar image classification by examining their daily routine activities, using radar data that were previously collected for 99 volunteers. Machine learning techniques are used classify six human activities, namely walking, sitting, standing, picking up objects, drinking water and fall events. Different machine learning algorithms, such as random forest, K-nearest neighbours, support vector machine, long short-term memory, bi-directional long short-term memory and convolutional neural networks, were used for data classification. To obtain optimum results, we applied data processing techniques, such as principal component analysis and data augmentation, to the available radar images. The aim of this paper is to improve upon the results achieved using a publicly available dataset to further improve upon research of fall detection systems. It was found out that the best results were obtained using the CNN algorithm with principal component analysis and data augmentation together to obtain a result of 95.30% accuracy. The results also demonstrated that principal component analysis was most beneficial when the training data were expanded by augmentation of the available data. The results of our proposed approach, in comparison to the state of the art, have shown the highest accuracy.",Italian National Conference on Sensors,conference,3dbf084c-ef47-4b74-9919-047b40704538,"Sensors (Basel, Switzerland)",,21,20213dbf084c-ef47-4b74-9919-047b40704538,2021,2021-06-01 00:00:00,"William Taylor, K. Dashtipour, Syed Aziz Shah, A. Hussain, Q. Abbasi, Muhammad A. Imran","2111904627, 49485099, 2122850472, 145125161, 1997379, None",https://www.semanticscholar.org/paper/e4e8929790909b1091238132083f76a4d66546e0,"Computer Science, Engineering, Medicine",2111904627,['JournalArticle'],49.0,48.0
fd37ed36ccb0c957942eafe0eb8a8780922de17f,10.1109/ICHI48887.2020.9374396,Bathroom activity monitoring for older adults via wearable device,,IEEE International Conference on Healthcare Informatics,conference,4c82b394-c401-4ce2-982e-7ab79de2bd24,2020 IEEE International Conference on Healthcare Informatics (ICHI),1-10,,20204c82b394-c401-4ce2-982e-7ab79de2bd24,2020,2020-11-01 00:00:00,"Yiyuan Zhang, J. Wullems, Ine D'haeseleer, V. Abeele, B. Vanrumste","2047639298, 48375309, 1389224734, 8474018, 2200802",https://www.semanticscholar.org/paper/fd37ed36ccb0c957942eafe0eb8a8780922de17f,"Computer Science, Engineering, Medicine",2047639298,"['JournalArticle', 'Conference']",8.0,27.0
02a9a0b22f131c996dc9cf1e24046d79a8f9d9ba,10.3390/s20205948,IR-UWB Sensor Based Fall Detection Method Using CNN Algorithm,"Falls are the leading cause of fatal injuries in the elderly such as fractures, and secondary damage from falls can lead to death. As such, fall detection is a crucial topic. However, due to the trade-off relationship between privacy preservation, user convenience, and fall detection performance, it is generally difficult to develop a fall detection system that simultaneously satisfies all conditions. The main goal of this study is to build a practical fall detection framework that can effectively classify the various behavior types into “Fall” and “Activities of daily living (ADL)” while securing privacy preservation and user convenience. For this purpose, signal data containing the motion information of objects was collected using a non-contact, unobtrusive, and non-restraint impulse-radio ultra wideband (IR-UWB) radar. These data were then applied to a convolutional neural network (CNN) algorithm to create an object behavior type classifier that can classify the behavior types of objects into “Fall” and “ADL.” The data were collected by actually performing various activities of daily living, including falling. The performance of the classifier yielded satisfactory results. By combining an IR-UWB and CNN algorithm, this study demonstrates the feasibility of building a practical fall detection system that exceeds a certain level of detection accuracy while also ensuring privacy preservation and user convenience.",Italian National Conference on Sensors,conference,3dbf084c-ef47-4b74-9919-047b40704538,"Sensors (Basel, Switzerland)",,20,20203dbf084c-ef47-4b74-9919-047b40704538,2020,2020-10-01 00:00:00,"Taekjin Han, Wonho Kang, Gyunghyun Choi","51065789, 2003575050, 2057605593",https://www.semanticscholar.org/paper/02a9a0b22f131c996dc9cf1e24046d79a8f9d9ba,"Computer Science, Engineering, Medicine",51065789,['JournalArticle'],31.0,56.0
